cal_per_gesture,config,patient,n_cal,n_test_same,n_test_next,has_next_session,fit_time_s,same_acc,same_f1m,same_f1_rest,same_f1_close,same_f1_open,next_acc,next_f1m,next_f1_rest,next_f1_close,next_f1_open
4,patient_only,patient45,48,117,936,True,0.813870906829834,0.6239316239316239,0.5914529914529915,0.8,0.6666666666666666,0.3076923076923077,0.8803418803418803,0.6646135829645936,0.7777777777777778,0.935361216730038,0.2807017543859649
4,grabmyo_cal,patient45,48,117,936,True,91.71799516677856,0.7948717948717948,0.7833333333333333,1.0,0.7499999999999999,0.6,0.8514957264957265,0.7411334933043344,1.0,0.9081295439524123,0.31527093596059114
4,patient_only,patient46,48,117,936,True,0.608640193939209,0.7350427350427351,0.692542437535762,1.0,0.7102803738317757,0.3673469387755102,0.8846153846153846,0.6672718334379381,0.8741721854304636,0.9346608587429993,0.19298245614035087
4,grabmyo_cal,patient46,48,117,936,True,92.57052421569824,0.7521367521367521,0.7520960052605622,1.0,0.6329113924050633,0.6233766233766234,0.5405982905982906,0.6001040548889539,1.0,0.6434494195688226,0.1568627450980392
4,patient_only,patient47,48,117,936,True,0.5404829978942871,0.8974358974358975,0.8989074754068632,0.9473684210526315,0.8604651162790696,0.8888888888888888,0.842948717948718,0.49109435999321055,0.0,0.9116392443631932,0.5616438356164384
4,grabmyo_cal,patient47,48,117,936,True,92.7712721824646,0.8205128205128205,0.8035675529028756,0.975,0.631578947368421,0.8041237113402061,0.36752136752136755,0.2673411139052993,0.09638554216867469,0.4865366759517177,0.21910112359550563
4,patient_only,patient48,48,117,0,False,0.554124116897583,0.6581196581196581,0.6520312662590056,0.6440677966101694,0.6923076923076924,0.619718309859155,,,,,
4,grabmyo_cal,patient48,48,117,0,False,93.9267029762268,0.7948717948717948,0.7774816788807462,0.8210526315789474,0.9113924050632911,0.6,,,,,
5,patient_only,patient1,60,117,936,True,0.6854848861694336,0.7350427350427351,0.692542437535762,1.0,0.7102803738317757,0.3673469387755102,0.9155982905982906,0.7943093148142119,0.8432432432432433,0.9495207667731629,0.5901639344262295
5,grabmyo_cal,patient1,60,117,936,True,93.07497501373291,0.8034188034188035,0.8031275720164609,1.0,0.7160493827160495,0.6933333333333334,0.5641025641025641,0.6115191264107601,1.0,0.66721044045677,0.1673469387755102
